FECHA,Year,Month,Zona,PromDiario,Max,Min,Indice,Clase
2019-05-21,2019,5,NE,68.0,141.0,16.0,89.912,Regular
2019-05-21,2019,5,NO,55.0,124.0,2.0,71.176,Regular
2019-05-21,2019,5,SE,60.0,97.0,14.0,78.382,Regular
2019-05-21,2019,5,SO,51.0,71.0,11.0,65.412,Regular
2019-05-22,2019,5,CE,46.0,98.0,17.0,58.206,Regular
2019-05-22,2019,5,NE,58.0,161.0,14.0,75.5,Regular
2019-05-22,2019,5,NO,54.0,109.0,3.0,69.735,Regular
2019-05-22,2019,5,SE,46.0,93.0,18.0,58.206,Regular
2019-05-22,2019,5,SO,36.0,58.0,15.0,45.0,Buena
2019-05-23,2019,5,CE,53.0,89.0,22.0,68.294,Regular
2019-05-23,2019,5,NE,65.0,149.0,21.0,85.588,Regular
2019-05-23,2019,5,NO,60.0,124.0,10.0,78.382,Regular
2019-05-23,2019,5,SE,60.0,135.0,2.0,78.382,Regular
2019-05-23,2019,5,SO,52.0,78.0,29.0,66.853,Regular
2019-05-24,2019,5,CE,49.0,81.0,16.0,62.529,Regular
2019-05-24,2019,5,NE,55.0,127.0,21.0,71.176,Regular
2019-05-24,2019,5,NO,53.0,121.0,9.0,68.294,Regular
2019-05-24,2019,5,SE,49.0,119.0,7.0,62.529,Regular
2019-05-24,2019,5,SO,48.0,79.0,15.0,61.088,Regular
2019-05-25,2019,5,CE,51.0,88.0,18.0,65.412,Regular
2019-05-25,2019,5,NE,54.0,103.0,20.0,69.735,Regular
2019-05-25,2019,5,NO,48.0,123.0,23.0,61.088,Regular
2019-05-25,2019,5,SE,52.0,97.0,1.0,66.853,Regular
2019-05-25,2019,5,SO,41.0,66.0,24.0,51.0,Regular
2019-05-26,2019,5,CE,37.0,66.0,21.0,46.25,Buena
2019-05-26,2019,5,NE,38.0,84.0,9.0,47.5,Buena
2019-05-26,2019,5,NO,38.0,87.0,4.0,47.5,Buena
2019-05-26,2019,5,SE,40.0,94.0,7.0,50.0,Buena
2019-05-26,2019,5,SO,31.0,48.0,17.0,38.75,Buena
2019-05-27,2019,5,CE,44.0,69.0,17.0,55.324,Regular
2019-05-27,2019,5,NE,53.0,102.0,16.0,68.294,Regular
2019-05-27,2019,5,NO,49.0,98.0,1.0,62.529,Regular
2019-05-27,2019,5,SE,47.0,97.0,18.0,59.647,Regular
2019-05-27,2019,5,SO,43.0,73.0,32.0,53.882,Regular
2019-05-28,2019,5,CE,55.0,87.0,25.0,71.176,Regular
2019-05-28,2019,5,NE,66.0,122.0,14.0,87.029,Regular
2019-05-28,2019,5,NO,58.0,103.0,14.0,75.5,Regular
2019-05-28,2019,5,SE,70.0,131.0,12.0,92.794,Regular
2019-05-28,2019,5,SO,52.0,71.0,39.0,66.853,Regular
2019-05-29,2019,5,CE,53.0,89.0,33.0,68.294,Regular
2019-05-29,2019,5,NE,67.0,158.0,17.0,88.471,Regular
2019-05-29,2019,5,NO,57.0,107.0,11.0,74.059,Regular
2019-05-29,2019,5,SE,58.0,129.0,11.0,75.5,Regular
2019-05-29,2019,5,SO,53.0,78.0,44.0,68.294,Regular
2019-05-30,2019,5,CE,53.0,97.0,21.0,68.294,Regular
2019-05-30,2019,5,NE,69.0,136.0,17.0,91.353,Regular
2019-05-30,2019,5,NO,58.0,115.0,15.0,75.5,Regular
2019-05-30,2019,5,SE,54.0,91.0,25.0,69.735,Regular
2019-05-30,2019,5,SO,48.0,70.0,27.0,61.088,Regular
2019-05-31,2019,5,CE,39.0,76.0,23.0,48.75,Buena
2019-05-31,2019,5,NE,40.0,111.0,1.0,50.0,Buena
2019-05-31,2019,5,NO,39.0,95.0,4.0,48.75,Buena
2019-05-31,2019,5,SE,43.0,136.0,8.0,53.882,Regular
2019-05-31,2019,5,SO,36.0,51.0,16.0,45.0,Buena
2020-03-01,2020,3,CE,30.0,75.0,6.0,37.5,Buena
2020-03-01,2020,3,NE,55.0,139.0,17.0,71.176,Regular
2020-03-01,2020,3,NO,39.0,117.0,1.0,48.75,Buena
2020-03-01,2020,3,SO,24.0,59.0,4.0,30.0,Buena
2020-03-02,2020,3,CE,33.0,75.0,10.0,41.25,Buena
2020-03-02,2020,3,NE,43.0,134.0,5.0,53.882,Regular
2020-03-02,2020,3,NO,34.0,100.0,3.0,42.5,Buena
2020-03-02,2020,3,SE,36.0,133.0,11.0,45.0,Buena
2020-03-02,2020,3,SO,18.0,40.0,4.0,22.5,Buena
2020-03-03,2020,3,CE,38.0,103.0,19.0,47.5,Buena
2020-03-03,2020,3,NE,48.0,109.0,18.0,61.088,Regular
2020-03-03,2020,3,NO,44.0,120.0,6.0,55.324,Regular
2020-03-03,2020,3,SE,41.0,101.0,16.0,51.0,Regular
2020-03-03,2020,3,SO,26.0,87.0,9.0,32.5,Buena
2020-03-04,2020,3,CE,36.0,87.0,4.0,45.0,Buena
2020-03-04,2020,3,NE,42.0,106.0,7.0,52.441,Regular
2020-03-04,2020,3,NO,39.0,114.0,2.0,48.75,Buena
2020-03-04,2020,3,SE,43.0,121.0,7.0,53.882,Regular
2020-03-04,2020,3,SO,30.0,85.0,6.0,37.5,Buena
2020-03-05,2020,3,CE,29.0,68.0,8.0,36.25,Buena
2020-03-05,2020,3,NE,37.0,88.0,4.0,46.25,Buena
2020-03-05,2020,3,NO,28.0,123.0,2.0,35.0,Buena
2020-03-05,2020,3,SE,34.0,75.0,14.0,42.5,Buena
2020-03-05,2020,3,SO,24.0,75.0,7.0,30.0,Buena
2020-03-06,2020,3,CE,18.0,49.0,1.0,22.5,Buena
2020-03-06,2020,3,NE,22.0,58.0,1.0,27.5,Buena
2020-03-06,2020,3,NO,17.0,51.0,1.0,21.25,Buena
2020-03-06,2020,3,SE,16.0,26.0,10.0,20.0,Buena
2020-03-06,2020,3,SO,16.0,65.0,3.0,20.0,Buena
2020-03-07,2020,3,CE,29.0,62.0,11.0,36.25,Buena
2020-03-07,2020,3,NE,43.0,94.0,9.0,53.882,Regular
2020-03-07,2020,3,NO,39.0,95.0,6.0,48.75,Buena
2020-03-07,2020,3,SO,29.0,62.0,14.0,36.25,Buena
2020-03-08,2020,3,CE,23.0,49.0,5.0,28.75,Buena
2020-03-08,2020,3,NE,29.0,93.0,4.0,36.25,Buena
2020-03-08,2020,3,NO,25.0,61.0,1.0,31.25,Buena
2020-03-08,2020,3,SO,19.0,39.0,2.0,23.75,Buena
2020-03-09,2020,3,CE,31.0,60.0,15.0,38.75,Buena
2020-03-09,2020,3,NE,36.0,116.0,11.0,45.0,Buena
2020-03-09,2020,3,NO,35.0,109.0,5.0,43.75,Buena
2020-03-09,2020,3,SO,24.0,47.0,11.0,30.0,Buena
2020-03-10,2020,3,CE,25.0,53.0,6.0,31.25,Buena
2020-03-10,2020,3,NE,28.0,122.0,4.0,35.0,Buena
2020-03-10,2020,3,NO,26.0,63.0,1.0,32.5,Buena
2020-03-10,2020,3,SE,26.0,42.0,13.0,32.5,Buena
2020-03-10,2020,3,SO,24.0,55.0,3.0,30.0,Buena
2020-03-11,2020,3,CE,28.0,95.0,4.0,35.0,Buena
2020-03-11,2020,3,NE,35.0,123.0,6.0,43.75,Buena
2020-03-11,2020,3,NO,25.0,67.0,1.0,31.25,Buena
2020-03-11,2020,3,SE,31.0,71.0,4.0,38.75,Buena
2020-03-11,2020,3,SO,22.0,52.0,2.0,27.5,Buena
2020-03-12,2020,3,CE,35.0,60.0,17.0,43.75,Buena
2020-03-12,2020,3,NE,57.0,115.0,24.0,74.059,Regular
2020-03-12,2020,3,NO,38.0,88.0,8.0,47.5,Buena
2020-03-12,2020,3,SE,28.0,52.0,4.0,35.0,Buena
2020-03-12,2020,3,SO,15.0,46.0,2.0,18.75,Buena
2020-03-13,2020,3,CE,43.0,67.0,22.0,53.882,Regular
2020-03-13,2020,3,NE,61.0,125.0,29.0,79.824,Regular
2020-03-13,2020,3,NO,51.0,116.0,8.0,65.412,Regular
2020-03-13,2020,3,SE,58.0,98.0,35.0,75.5,Regular
2020-03-13,2020,3,SO,38.0,71.0,16.0,47.5,Buena
2020-03-14,2020,3,CE,37.0,84.0,17.0,46.25,Buena
2020-03-14,2020,3,NE,60.0,112.0,20.0,78.382,Regular
2020-03-14,2020,3,NO,43.0,111.0,2.0,53.882,Regular
2020-03-14,2020,3,SE,55.0,116.0,25.0,71.176,Regular
2020-03-14,2020,3,SO,34.0,80.0,9.0,42.5,Buena
2020-03-15,2020,3,CE,33.0,65.0,17.0,41.25,Buena
2020-03-15,2020,3,NE,41.0,100.0,10.0,51.0,Regular
2020-03-15,2020,3,NO,41.0,105.0,1.0,51.0,Regular
2020-03-15,2020,3,SE,48.0,122.0,14.0,61.088,Regular
2020-03-15,2020,3,SO,32.0,76.0,8.0,40.0,Buena
2020-03-16,2020,3,CE,32.0,85.0,11.0,40.0,Buena
2020-03-16,2020,3,NE,36.0,94.0,10.0,45.0,Buena
2020-03-16,2020,3,NO,39.0,122.0,7.0,48.75,Buena
2020-03-16,2020,3,SE,41.0,140.0,11.0,51.0,Regular
2020-03-16,2020,3,SO,31.0,67.0,13.0,38.75,Buena
2020-03-17,2020,3,CE,34.0,60.0,16.0,42.5,Buena
2020-03-17,2020,3,NE,38.0,111.0,11.0,47.5,Buena
2020-03-17,2020,3,NO,40.0,116.0,1.0,50.0,Buena
2020-03-17,2020,3,SE,46.0,96.0,7.0,58.206,Regular
2020-03-17,2020,3,SO,29.0,67.0,8.0,36.25,Buena
2020-03-18,2020,3,CE,41.0,73.0,19.0,51.0,Regular
2020-03-18,2020,3,NE,51.0,118.0,15.0,65.412,Regular
2020-03-18,2020,3,NO,50.0,112.0,12.0,63.971,Regular
2020-03-18,2020,3,SE,54.0,119.0,23.0,69.735,Regular
2020-03-18,2020,3,SO,38.0,83.0,17.0,47.5,Buena
2020-03-19,2020,3,CE,38.0,62.0,8.0,47.5,Buena
2020-03-19,2020,3,NE,47.0,122.0,16.0,59.647,Regular
2020-03-19,2020,3,NO,41.0,106.0,3.0,51.0,Regular
2020-03-19,2020,3,SE,52.0,87.0,20.0,66.853,Regular
2020-03-19,2020,3,SO,29.0,74.0,5.0,36.25,Buena
2020-03-20,2020,3,CE,40.0,74.0,12.0,50.0,Buena
2020-03-20,2020,3,NE,48.0,95.0,7.0,61.088,Regular
2020-03-20,2020,3,NO,43.0,105.0,5.0,53.882,Regular
2020-03-20,2020,3,SE,51.0,133.0,12.0,65.412,Regular
2020-03-20,2020,3,SO,33.0,76.0,5.0,41.25,Buena
2020-03-21,2020,3,CE,36.0,72.0,24.0,45.0,Buena
2020-03-21,2020,3,NE,38.0,111.0,2.0,47.5,Buena
2020-03-21,2020,3,NO,42.0,108.0,14.0,52.441,Regular
2020-03-21,2020,3,SE,48.0,117.0,25.0,61.088,Regular
2020-03-21,2020,3,SO,36.0,87.0,15.0,45.0,Buena
2020-03-22,2020,3,CE,32.0,59.0,16.0,40.0,Buena
2020-03-22,2020,3,NE,41.0,106.0,3.0,51.0,Regular
2020-03-22,2020,3,NO,35.0,68.0,2.0,43.75,Buena
2020-03-22,2020,3,SE,42.0,101.0,6.0,52.441,Regular
2020-03-22,2020,3,SO,31.0,52.0,15.0,38.75,Buena
2020-03-23,2020,3,CE,39.0,75.0,18.0,48.75,Buena
2020-03-23,2020,3,NE,53.0,115.0,11.0,68.294,Regular
2020-03-23,2020,3,NO,42.0,99.0,2.0,52.441,Regular
2020-03-23,2020,3,SE,57.0,120.0,12.0,74.059,Regular
2020-03-23,2020,3,SO,30.0,74.0,10.0,37.5,Buena
2020-03-24,2020,3,CE,41.0,79.0,17.0,51.0,Regular
2020-03-24,2020,3,NE,57.0,118.0,26.0,74.059,Regular
2020-03-24,2020,3,NO,44.0,118.0,7.0,55.324,Regular
2020-03-24,2020,3,SE,57.0,113.0,13.0,74.059,Regular
2020-03-24,2020,3,SO,32.0,68.0,9.0,40.0,Buena
2020-03-25,2020,3,CE,42.0,69.0,12.0,52.441,Regular
2020-03-25,2020,3,NE,67.0,119.0,22.0,88.471,Regular
2020-03-25,2020,3,NO,51.0,119.0,14.0,65.412,Regular
2020-03-25,2020,3,SE,65.0,127.0,14.0,85.588,Regular
2020-03-25,2020,3,SO,36.0,77.0,5.0,45.0,Buena
2020-03-26,2020,3,CE,48.0,72.0,25.0,61.088,Regular
2020-03-26,2020,3,NE,70.0,122.0,24.0,92.794,Regular
2020-03-26,2020,3,NO,55.0,106.0,7.0,71.176,Regular
2020-03-26,2020,3,SE,61.0,104.0,12.0,79.824,Regular
2020-03-26,2020,3,SO,48.0,88.0,13.0,61.088,Regular
2020-03-27,2020,3,CE,45.0,106.0,18.0,56.765,Regular
2020-03-27,2020,3,NE,78.0,133.0,38.0,101.71,Mala
2020-03-27,2020,3,NO,58.0,121.0,9.0,75.5,Regular
2020-03-27,2020,3,SE,62.0,125.0,26.0,81.265,Regular
2020-03-27,2020,3,SO,35.0,81.0,6.0,43.75,Buena
2020-03-28,2020,3,CE,52.0,98.0,20.0,66.853,Regular
2020-03-28,2020,3,NE,65.0,122.0,14.0,85.588,Regular
2020-03-28,2020,3,NO,56.0,125.0,16.0,72.618,Regular
2020-03-28,2020,3,SE,68.0,129.0,22.0,89.912,Regular
2020-03-28,2020,3,SO,42.0,86.0,18.0,52.441,Regular
2020-03-29,2020,3,CE,54.0,81.0,33.0,69.735,Regular
2020-03-29,2020,3,NE,58.0,128.0,1.0,75.5,Regular
2020-03-29,2020,3,NO,51.0,110.0,7.0,65.412,Regular
2020-03-29,2020,3,SE,65.0,115.0,36.0,85.588,Regular
2020-03-29,2020,3,SO,47.0,86.0,22.0,59.647,Regular
2020-03-30,2020,3,CE,60.0,102.0,32.0,78.382,Regular
2020-03-30,2020,3,NE,63.0,127.0,14.0,82.706,Regular
2020-03-30,2020,3,NO,54.0,119.0,19.0,69.735,Regular
2020-03-30,2020,3,SE,63.0,99.0,24.0,82.706,Regular
2020-03-30,2020,3,SO,50.0,82.0,22.0,63.971,Regular
2020-03-31,2020,3,CE,54.0,110.0,28.0,69.735,Regular
2020-03-31,2020,3,NE,61.0,112.0,24.0,79.824,Regular
2020-03-31,2020,3,NO,54.0,122.0,6.0,69.735,Regular
2020-03-31,2020,3,SE,62.0,106.0,2.0,81.265,Regular
2020-03-31,2020,3,SO,43.0,87.0,17.0,53.882,Regular
2020-04-01,2020,4,CE,51.0,114.0,15.0,65.412,Regular
2020-04-01,2020,4,NE,66.0,127.0,12.0,87.029,Regular
2020-04-01,2020,4,NO,49.0,101.0,14.0,62.529,Regular
2020-04-01,2020,4,SE,62.0,118.0,30.0,81.265,Regular
2020-04-01,2020,4,SO,41.0,87.0,7.0,51.0,Regular
2020-04-02,2020,4,CE,22.0,60.0,4.0,27.5,Buena
2020-04-02,2020,4,NE,30.0,82.0,4.0,37.5,Buena
2020-04-02,2020,4,NO,28.0,99.0,2.0,35.0,Buena
2020-04-02,2020,4,SE,21.0,50.0,7.0,26.25,Buena
2020-04-02,2020,4,SO,12.0,33.0,2.0,15.0,Buena
2020-04-03,2020,4,CE,36.0,77.0,4.0,45.0,Buena
2020-04-03,2020,4,NE,44.0,108.0,18.0,55.324,Regular
2020-04-03,2020,4,NO,42.0,117.0,6.0,52.441,Regular
2020-04-03,2020,4,SE,43.0,75.0,12.0,53.882,Regular
2020-04-03,2020,4,SO,27.0,71.0,5.0,33.75,Buena
2020-04-04,2020,4,CE,32.0,57.0,5.0,40.0,Buena
2020-04-04,2020,4,NE,37.0,73.0,4.0,46.25,Buena
2020-04-04,2020,4,NO,40.0,121.0,2.0,50.0,Buena
2020-04-04,2020,4,SE,38.0,90.0,9.0,47.5,Buena
2020-04-04,2020,4,SO,25.0,66.0,2.0,31.25,Buena
2020-04-05,2020,4,CE,31.0,74.0,9.0,38.75,Buena
2020-04-05,2020,4,NE,45.0,101.0,20.0,56.765,Regular
2020-04-05,2020,4,NO,33.0,107.0,4.0,41.25,Buena
2020-04-05,2020,4,SE,37.0,78.0,2.0,46.25,Buena
2020-04-05,2020,4,SO,26.0,80.0,7.0,32.5,Buena
2020-04-06,2020,4,CE,30.0,69.0,5.0,37.5,Buena
2020-04-06,2020,4,NE,32.0,82.0,8.0,40.0,Buena
2020-04-06,2020,4,NO,26.0,92.0,1.0,32.5,Buena
2020-04-06,2020,4,SE,28.0,44.0,15.0,35.0,Buena
2020-04-06,2020,4,SO,21.0,50.0,4.0,26.25,Buena
2020-04-07,2020,4,CE,27.0,56.0,8.0,33.75,Buena
2020-04-07,2020,4,NE,34.0,80.0,7.0,42.5,Buena
2020-04-07,2020,4,NO,33.0,94.0,4.0,41.25,Buena
2020-04-07,2020,4,SE,29.0,55.0,5.0,36.25,Buena
2020-04-07,2020,4,SO,27.0,71.0,4.0,33.75,Buena
2020-04-08,2020,4,CE,28.0,53.0,9.0,35.0,Buena
2020-04-08,2020,4,NE,25.0,51.0,7.0,31.25,Buena
2020-04-08,2020,4,NO,29.0,58.0,3.0,36.25,Buena
2020-04-08,2020,4,SE,33.0,55.0,14.0,41.25,Buena
2020-04-08,2020,4,SO,23.0,52.0,7.0,28.75,Buena
2020-04-09,2020,4,CE,14.0,24.0,6.0,17.5,Buena
2020-04-09,2020,4,NE,23.0,94.0,3.0,28.75,Buena
2020-04-09,2020,4,NO,23.0,76.0,3.0,28.75,Buena
2020-04-09,2020,4,SO,14.0,35.0,2.0,17.5,Buena
2020-04-10,2020,4,CE,24.0,40.0,14.0,30.0,Buena
2020-04-10,2020,4,NE,29.0,63.0,3.0,36.25,Buena
2020-04-10,2020,4,NO,26.0,67.0,5.0,32.5,Buena
2020-04-10,2020,4,SE,28.0,42.0,15.0,35.0,Buena
2020-04-10,2020,4,SO,25.0,49.0,8.0,31.25,Buena
2020-04-11,2020,4,CE,45.0,87.0,17.0,56.765,Regular
2020-04-11,2020,4,NE,46.0,108.0,6.0,58.206,Regular
2020-04-11,2020,4,NO,35.0,73.0,4.0,43.75,Buena
2020-04-11,2020,4,SE,48.0,91.0,10.0,61.088,Regular
2020-04-11,2020,4,SO,32.0,65.0,4.0,40.0,Buena
2020-04-12,2020,4,CE,34.0,73.0,15.0,42.5,Buena
2020-04-12,2020,4,NE,55.0,124.0,19.0,71.176,Regular
2020-04-12,2020,4,NO,44.0,123.0,14.0,55.324,Regular
2020-04-12,2020,4,SE,35.0,86.0,6.0,43.75,Buena
2020-04-12,2020,4,SO,18.0,51.0,3.0,22.5,Buena
2020-04-13,2020,4,CE,45.0,77.0,21.0,56.765,Regular
2020-04-13,2020,4,NE,60.0,121.0,14.0,78.382,Regular
2020-04-13,2020,4,NO,48.0,125.0,8.0,61.088,Regular
2020-04-13,2020,4,SE,55.0,97.0,1.0,71.176,Regular
2020-04-13,2020,4,SO,30.0,73.0,11.0,37.5,Buena
2020-04-14,2020,4,CE,52.0,100.0,18.0,66.853,Regular
2020-04-14,2020,4,NE,66.0,109.0,29.0,87.029,Regular
2020-04-14,2020,4,NO,56.0,125.0,15.0,72.618,Regular
2020-04-14,2020,4,SE,58.0,119.0,33.0,75.5,Regular
2020-04-14,2020,4,SO,44.0,84.0,18.0,55.324,Regular
2020-04-15,2020,4,CE,57.0,92.0,11.0,74.059,Regular
2020-04-15,2020,4,NE,66.0,113.0,12.0,87.029,Regular
2020-04-15,2020,4,NO,59.0,101.0,10.0,76.941,Regular
2020-04-15,2020,4,SE,63.0,129.0,14.0,82.706,Regular
2020-04-15,2020,4,SO,45.0,83.0,10.0,56.765,Regular
2020-04-16,2020,4,CE,54.0,103.0,25.0,69.735,Regular
2020-04-16,2020,4,NE,54.0,104.0,15.0,69.735,Regular
2020-04-16,2020,4,NO,56.0,124.0,21.0,72.618,Regular
2020-04-16,2020,4,SE,57.0,99.0,27.0,74.059,Regular
2020-04-16,2020,4,SO,50.0,87.0,19.0,63.971,Regular
2020-04-17,2020,4,CE,53.0,87.0,28.0,68.294,Regular
2020-04-17,2020,4,NE,52.0,131.0,10.0,66.853,Regular
2020-04-17,2020,4,NO,49.0,108.0,3.0,62.529,Regular
2020-04-17,2020,4,SE,63.0,124.0,13.0,82.706,Regular
2020-04-17,2020,4,SO,47.0,84.0,18.0,59.647,Regular
2020-04-18,2020,4,CE,54.0,86.0,33.0,69.735,Regular
2020-04-18,2020,4,NE,59.0,113.0,17.0,76.941,Regular
2020-04-18,2020,4,NO,50.0,105.0,9.0,63.971,Regular
2020-04-18,2020,4,SE,55.0,89.0,18.0,71.176,Regular
2020-04-18,2020,4,SO,48.0,83.0,27.0,61.088,Regular
2020-04-19,2020,4,CE,57.0,84.0,31.0,74.059,Regular
2020-04-19,2020,4,NE,65.0,113.0,26.0,85.588,Regular
2020-04-19,2020,4,NO,50.0,121.0,1.0,63.971,Regular
2020-04-19,2020,4,SE,62.0,113.0,11.0,81.265,Regular
2020-04-19,2020,4,SO,50.0,88.0,31.0,63.971,Regular
2020-04-20,2020,4,CE,49.0,97.0,28.0,62.529,Regular
2020-04-20,2020,4,NE,57.0,109.0,1.0,74.059,Regular
2020-04-20,2020,4,NO,47.0,100.0,7.0,59.647,Regular
2020-04-20,2020,4,SE,56.0,103.0,8.0,72.618,Regular
2020-04-20,2020,4,SO,40.0,70.0,19.0,50.0,Buena
2020-04-21,2020,4,CE,59.0,112.0,15.0,76.941,Regular
2020-04-21,2020,4,NE,54.0,102.0,5.0,69.735,Regular
2020-04-21,2020,4,NO,56.0,124.0,3.0,72.618,Regular
2020-04-21,2020,4,SE,67.0,131.0,1.0,88.471,Regular
2020-04-21,2020,4,SO,44.0,85.0,6.0,55.324,Regular
2020-04-22,2020,4,CE,37.0,71.0,3.0,46.25,Buena
2020-04-22,2020,4,NE,49.0,114.0,8.0,62.529,Regular
2020-04-22,2020,4,NO,36.0,98.0,1.0,45.0,Buena
2020-04-22,2020,4,SE,44.0,75.0,5.0,55.324,Regular
2020-04-22,2020,4,SO,33.0,79.0,4.0,41.25,Buena
2020-04-23,2020,4,CE,35.0,70.0,8.0,43.75,Buena
2020-04-23,2020,4,NE,50.0,118.0,7.0,63.971,Regular
2020-04-23,2020,4,NO,38.0,107.0,2.0,47.5,Buena
2020-04-23,2020,4,SE,45.0,97.0,8.0,56.765,Regular
2020-04-23,2020,4,SO,30.0,61.0,12.0,37.5,Buena
2020-04-24,2020,4,CE,43.0,75.0,19.0,53.882,Regular
2020-04-24,2020,4,NE,58.0,113.0,2.0,75.5,Regular
2020-04-24,2020,4,NO,46.0,104.0,2.0,58.206,Regular
2020-04-24,2020,4,SE,53.0,106.0,9.0,68.294,Regular
2020-04-24,2020,4,SO,38.0,79.0,18.0,47.5,Buena
2020-04-25,2020,4,CE,40.0,74.0,16.0,50.0,Buena
2020-04-25,2020,4,NE,53.0,121.0,3.0,68.294,Regular
2020-04-25,2020,4,NO,42.0,95.0,7.0,52.441,Regular
2020-04-25,2020,4,SE,51.0,131.0,2.0,65.412,Regular
2020-04-25,2020,4,SO,38.0,83.0,16.0,47.5,Buena
2020-04-26,2020,4,CE,26.0,44.0,9.0,32.5,Buena
2020-04-26,2020,4,NE,29.0,73.0,2.0,36.25,Buena
2020-04-26,2020,4,NO,27.0,63.0,1.0,33.75,Buena
2020-04-26,2020,4,SE,34.0,140.0,11.0,42.5,Buena
2020-04-26,2020,4,SO,30.0,53.0,5.0,37.5,Buena
2020-04-27,2020,4,CE,25.0,55.0,8.0,31.25,Buena
2020-04-27,2020,4,NE,34.0,130.0,2.0,42.5,Buena
2020-04-27,2020,4,NO,28.0,123.0,2.0,35.0,Buena
2020-04-27,2020,4,SE,30.0,44.0,14.0,37.5,Buena
2020-04-27,2020,4,SO,23.0,57.0,6.0,28.75,Buena
2020-04-28,2020,4,CE,33.0,70.0,11.0,41.25,Buena
2020-04-28,2020,4,NE,46.0,122.0,1.0,58.206,Regular
2020-04-28,2020,4,NO,40.0,96.0,10.0,50.0,Buena
2020-04-28,2020,4,SE,45.0,139.0,6.0,56.765,Regular
2020-04-28,2020,4,SO,29.0,56.0,4.0,36.25,Buena
2020-04-29,2020,4,CE,37.0,80.0,19.0,46.25,Buena
2020-04-29,2020,4,NE,47.0,88.0,9.0,59.647,Regular
2020-04-29,2020,4,NO,37.0,117.0,10.0,46.25,Buena
2020-04-29,2020,4,SE,42.0,139.0,15.0,52.441,Regular
2020-04-29,2020,4,SO,27.0,74.0,1.0,33.75,Buena
2020-04-30,2020,4,CE,25.0,61.0,3.0,31.25,Buena
2020-04-30,2020,4,NE,35.0,93.0,5.0,43.75,Buena
2020-04-30,2020,4,NO,26.0,118.0,1.0,32.5,Buena
2020-04-30,2020,4,SE,24.0,42.0,8.0,30.0,Buena
2020-04-30,2020,4,SO,25.0,77.0,5.0,31.25,Buena
2020-05-01,2020,5,CE,40.0,90.0,20.0,50.0,Buena
2020-05-01,2020,5,NE,57.0,133.0,8.0,74.059,Regular
2020-05-01,2020,5,NO,36.0,99.0,5.0,45.0,Buena
2020-05-01,2020,5,SE,49.0,107.0,7.0,62.529,Regular
2020-05-01,2020,5,SO,30.0,66.0,7.0,37.5,Buena
2020-05-02,2020,5,CE,15.0,31.0,2.0,18.75,Buena
2020-05-02,2020,5,NE,31.0,114.0,4.0,38.75,Buena
2020-05-02,2020,5,NO,20.0,85.0,2.0,25.0,Buena
2020-05-02,2020,5,SE,14.0,39.0,2.0,17.5,Buena
2020-05-02,2020,5,SO,17.0,38.0,2.0,21.25,Buena
2020-05-03,2020,5,CE,56.0,104.0,32.0,72.618,Regular
2020-05-03,2020,5,NE,65.0,119.0,34.0,85.588,Regular
2020-05-03,2020,5,NO,64.0,117.0,28.0,84.147,Regular
2020-05-03,2020,5,SE,68.0,118.0,37.0,89.912,Regular
2020-05-03,2020,5,SO,47.0,86.0,15.0,59.647,Regular
2020-05-04,2020,5,CE,31.0,47.0,13.0,38.75,Buena
2020-05-04,2020,5,NE,33.0,55.0,2.0,41.25,Buena
2020-05-04,2020,5,NO,34.0,106.0,1.0,42.5,Buena
2020-05-04,2020,5,SE,32.0,90.0,8.0,40.0,Buena
2020-05-04,2020,5,SO,30.0,56.0,10.0,37.5,Buena
2020-05-05,2020,5,CE,34.0,75.0,5.0,42.5,Buena
2020-05-05,2020,5,NE,39.0,77.0,4.0,48.75,Buena
2020-05-05,2020,5,NO,43.0,121.0,3.0,53.882,Regular
2020-05-05,2020,5,SE,39.0,62.0,11.0,48.75,Buena
2020-05-05,2020,5,SO,28.0,62.0,5.0,35.0,Buena
2020-05-06,2020,5,CE,26.0,61.0,8.0,32.5,Buena
2020-05-06,2020,5,NE,36.0,91.0,8.0,45.0,Buena
2020-05-06,2020,5,NO,26.0,80.0,1.0,32.5,Buena
2020-05-06,2020,5,SE,28.0,39.0,17.0,35.0,Buena
2020-05-06,2020,5,SO,23.0,44.0,4.0,28.75,Buena
2020-05-07,2020,5,CE,25.0,85.0,3.0,31.25,Buena
2020-05-07,2020,5,NE,40.0,94.0,10.0,50.0,Buena
2020-05-07,2020,5,NO,27.0,93.0,1.0,33.75,Buena
2020-05-07,2020,5,SE,25.0,57.0,9.0,31.25,Buena
2020-05-07,2020,5,SO,19.0,55.0,2.0,23.75,Buena
2020-05-08,2020,5,CE,20.0,38.0,6.0,25.0,Buena
2020-05-08,2020,5,NE,25.0,105.0,1.0,31.25,Buena
2020-05-08,2020,5,NO,25.0,56.0,4.0,31.25,Buena
2020-05-08,2020,5,SE,24.0,32.0,13.0,30.0,Buena
2020-05-08,2020,5,SO,20.0,47.0,7.0,25.0,Buena
2020-05-09,2020,5,CE,16.0,28.0,3.0,20.0,Buena
2020-05-09,2020,5,NE,19.0,60.0,1.0,23.75,Buena
2020-05-09,2020,5,NO,18.0,40.0,3.0,22.5,Buena
2020-05-09,2020,5,SE,20.0,33.0,13.0,25.0,Buena
2020-05-09,2020,5,SO,11.0,25.0,2.0,13.75,Buena
