FECHA,Year,Month,Zona,PromDiario,Max,Min,Indice,Clase
2019-05-23,2019,5,NE,32.1,53.0,10.0,40.125,Buena
2019-05-23,2019,5,NO,29.4,42.0,1.0,36.75,Buena
2019-05-23,2019,5,SE,33.0,58.0,3.0,41.25,Buena
2019-05-23,2019,5,SO,32.0,55.0,17.0,40.0,Buena
2019-05-24,2019,5,CE,31.8,58.0,14.0,39.75,Buena
2019-05-24,2019,5,NE,27.7,48.0,13.0,34.625,Buena
2019-05-24,2019,5,NO,32.9,60.0,2.0,41.125,Buena
2019-05-24,2019,5,SE,30.8,59.0,2.0,38.5,Buena
2019-05-24,2019,5,SO,31.4,53.0,11.0,39.25,Buena
2019-05-25,2019,5,CE,32.3,63.0,5.0,40.375,Buena
2019-05-25,2019,5,NE,26.9,63.0,2.0,33.625,Buena
2019-05-25,2019,5,NO,33.6,57.0,15.0,42.0,Buena
2019-05-25,2019,5,SE,29.6,59.0,6.0,37.0,Buena
2019-05-25,2019,5,SO,26.1,47.0,5.0,32.625,Buena
2019-05-26,2019,5,CE,22.0,47.0,7.0,27.5,Buena
2019-05-26,2019,5,NE,17.6,43.0,1.0,22.0,Buena
2019-05-26,2019,5,NO,21.4,57.0,5.0,26.75,Buena
2019-05-26,2019,5,SE,21.0,42.0,5.0,26.25,Buena
2019-05-26,2019,5,SO,16.7,30.0,1.0,20.875,Buena
2019-05-27,2019,5,CE,25.1,43.0,13.0,31.375,Buena
2019-05-27,2019,5,NE,24.2,50.0,6.0,30.25,Buena
2019-05-27,2019,5,NO,26.7,56.0,1.0,33.375,Buena
2019-05-27,2019,5,SE,22.7,45.0,2.0,28.375,Buena
2019-05-27,2019,5,SO,23.7,44.0,13.0,29.625,Buena
2019-05-28,2019,5,CE,37.0,57.0,25.0,46.25,Buena
2019-05-28,2019,5,NE,32.1,60.0,8.0,40.125,Buena
2019-05-28,2019,5,NO,31.9,61.0,9.0,39.875,Buena
2019-05-28,2019,5,SE,32.6,58.0,15.0,40.75,Buena
2019-05-28,2019,5,SO,29.6,45.0,18.0,37.0,Buena
2019-05-29,2019,5,CE,31.7,48.0,11.0,39.625,Buena
2019-05-29,2019,5,NE,30.6,59.0,9.0,38.25,Buena
2019-05-29,2019,5,NO,30.1,46.0,2.0,37.625,Buena
2019-05-29,2019,5,SE,28.4,56.0,4.0,35.5,Buena
2019-05-29,2019,5,SO,30.2,42.0,19.0,37.75,Buena
2019-05-30,2019,5,CE,29.8,60.0,9.0,37.25,Buena
2019-05-30,2019,5,NE,28.5,57.0,6.0,35.625,Buena
2019-05-30,2019,5,NO,31.2,57.0,2.0,39.0,Buena
2019-05-30,2019,5,SE,25.8,52.0,5.0,32.25,Buena
2019-05-30,2019,5,SO,26.3,38.0,14.0,32.875,Buena
2019-05-31,2019,5,CE,20.6,45.0,3.0,25.75,Buena
2019-05-31,2019,5,NE,19.4,53.0,4.0,24.25,Buena
2019-05-31,2019,5,NO,19.6,48.0,3.0,24.5,Buena
2019-05-31,2019,5,SE,23.3,52.0,9.0,29.125,Buena
2019-05-31,2019,5,SO,20.1,32.0,6.0,25.125,Buena
2020-03-01,2020,3,CE,9.2,34.0,1.0,11.5,Buena
2020-03-01,2020,3,NE,11.9,30.0,1.0,14.875,Buena
2020-03-01,2020,3,NO,15.2,31.0,4.0,19.0,Buena
2020-03-01,2020,3,SE,12.3,34.0,1.0,15.375,Buena
2020-03-01,2020,3,SO,9.2,26.0,1.0,11.5,Buena
2020-03-02,2020,3,CE,10.3,26.0,1.0,12.875,Buena
2020-03-02,2020,3,NE,12.5,40.0,2.0,15.625,Buena
2020-03-02,2020,3,NO,11.6,27.0,2.0,14.5,Buena
2020-03-02,2020,3,SE,10.7,40.0,3.0,13.375,Buena
2020-03-02,2020,3,SO,7.6,27.0,1.0,9.5,Buena
2020-03-03,2020,3,CE,14.7,44.0,3.0,18.375,Buena
2020-03-03,2020,3,NE,17.2,42.0,1.0,21.5,Buena
2020-03-03,2020,3,NO,16.7,32.0,3.0,20.875,Buena
2020-03-03,2020,3,SE,14.8,30.0,5.0,18.5,Buena
2020-03-03,2020,3,SO,11.3,30.0,1.0,14.125,Buena
2020-03-04,2020,3,CE,20.9,37.0,5.0,26.125,Buena
2020-03-04,2020,3,NE,23.1,51.0,7.0,28.875,Buena
2020-03-04,2020,3,NO,21.1,37.0,3.0,26.375,Buena
2020-03-04,2020,3,SE,22.6,45.0,1.0,28.25,Buena
2020-03-04,2020,3,SO,18.0,39.0,3.0,22.5,Buena
2020-03-05,2020,3,CE,17.1,30.0,1.0,21.375,Buena
2020-03-05,2020,3,NE,17.2,54.0,1.0,21.5,Buena
2020-03-05,2020,3,NO,15.0,41.0,1.0,18.75,Buena
2020-03-05,2020,3,SE,18.0,43.0,4.0,22.5,Buena
2020-03-05,2020,3,SO,14.9,39.0,2.0,18.625,Buena
2020-03-06,2020,3,CE,11.7,28.0,1.0,14.625,Buena
2020-03-06,2020,3,NE,6.7,29.0,1.0,8.375,Buena
2020-03-06,2020,3,NO,10.2,28.0,1.0,12.75,Buena
2020-03-06,2020,3,SE,6.0,13.0,1.0,7.5,Buena
2020-03-06,2020,3,SO,7.4,18.0,1.0,9.25,Buena
2020-03-07,2020,3,CE,13.4,39.0,1.0,16.75,Buena
2020-03-07,2020,3,NE,15.7,40.0,2.0,19.625,Buena
2020-03-07,2020,3,NO,16.9,46.0,1.0,21.125,Buena
2020-03-07,2020,3,SE,15.0,25.0,4.0,18.75,Buena
2020-03-07,2020,3,SO,12.8,26.0,5.0,16.0,Buena
2020-03-08,2020,3,CE,18.0,36.0,3.0,22.5,Buena
2020-03-08,2020,3,NE,15.4,37.0,3.0,19.25,Buena
2020-03-08,2020,3,SE,15.0,33.0,2.0,18.75,Buena
2020-03-08,2020,3,SO,14.5,32.0,1.0,18.125,Buena
2020-03-09,2020,3,CE,16.8,33.0,6.0,21.0,Buena
2020-03-09,2020,3,NE,15.1,40.0,1.0,18.875,Buena
2020-03-09,2020,3,NO,16.7,29.0,2.0,20.875,Buena
2020-03-09,2020,3,SE,15.6,34.0,2.0,19.5,Buena
2020-03-09,2020,3,SO,12.8,27.0,2.0,16.0,Buena
2020-03-10,2020,3,CE,13.2,30.0,2.0,16.5,Buena
2020-03-10,2020,3,NE,9.0,18.0,1.0,11.25,Buena
2020-03-10,2020,3,NO,14.7,32.0,1.0,18.375,Buena
2020-03-10,2020,3,SE,11.2,24.0,1.0,14.0,Buena
2020-03-10,2020,3,SO,12.3,35.0,1.0,15.375,Buena
2020-03-11,2020,3,CE,11.1,29.0,1.0,13.875,Buena
2020-03-11,2020,3,NE,8.6,20.0,1.0,10.75,Buena
2020-03-11,2020,3,NO,12.0,23.0,6.0,15.0,Buena
2020-03-11,2020,3,SE,11.4,27.0,1.0,14.25,Buena
2020-03-11,2020,3,SO,11.2,41.0,1.0,14.0,Buena
2020-03-13,2020,3,CE,17.9,32.0,8.0,22.375,Buena
2020-03-13,2020,3,NE,20.2,35.0,2.0,25.25,Buena
2020-03-13,2020,3,NO,15.7,38.0,3.0,19.625,Buena
2020-03-13,2020,3,SE,21.2,41.0,7.0,26.5,Buena
2020-03-13,2020,3,SO,17.2,44.0,7.0,21.5,Buena
2020-03-14,2020,3,CE,17.2,29.0,9.0,21.5,Buena
2020-03-14,2020,3,NE,21.5,52.0,7.0,26.875,Buena
2020-03-14,2020,3,NO,18.9,48.0,2.0,23.625,Buena
2020-03-14,2020,3,SE,21.8,43.0,7.0,27.25,Buena
2020-03-14,2020,3,SO,17.7,41.0,3.0,22.125,Buena
2020-03-15,2020,3,CE,17.7,35.0,4.0,22.125,Buena
2020-03-15,2020,3,NE,20.2,50.0,1.0,25.25,Buena
2020-03-15,2020,3,NO,21.9,51.0,3.0,27.375,Buena
2020-03-15,2020,3,SE,21.6,41.0,10.0,27.0,Buena
2020-03-15,2020,3,SO,16.2,33.0,1.0,20.25,Buena
2020-03-16,2020,3,CE,17.2,41.0,7.0,21.5,Buena
2020-03-16,2020,3,NE,17.8,49.0,2.0,22.25,Buena
2020-03-16,2020,3,NO,21.0,48.0,5.0,26.25,Buena
2020-03-16,2020,3,SE,18.3,39.0,4.0,22.875,Buena
2020-03-16,2020,3,SO,16.0,32.0,7.0,20.0,Buena
2020-03-17,2020,3,CE,20.7,28.0,11.0,25.875,Buena
2020-03-17,2020,3,NE,19.0,42.0,5.0,23.75,Buena
2020-03-17,2020,3,NO,19.9,43.0,1.0,24.875,Buena
2020-03-17,2020,3,SE,22.2,45.0,5.0,27.75,Buena
2020-03-17,2020,3,SO,17.1,39.0,4.0,21.375,Buena
2020-03-18,2020,3,CE,24.8,43.0,12.0,31.0,Buena
2020-03-18,2020,3,NE,23.9,52.0,6.0,29.875,Buena
2020-03-18,2020,3,NO,24.3,52.0,1.0,30.375,Buena
2020-03-18,2020,3,SE,26.5,47.0,9.0,33.125,Buena
2020-03-18,2020,3,SO,22.3,43.0,7.0,27.875,Buena
2020-03-19,2020,3,CE,21.5,31.0,10.0,26.875,Buena
2020-03-19,2020,3,NE,22.4,44.0,2.0,28.0,Buena
2020-03-19,2020,3,NO,20.4,45.0,2.0,25.5,Buena
2020-03-19,2020,3,SE,26.2,48.0,7.0,32.75,Buena
2020-03-19,2020,3,SO,16.3,50.0,3.0,20.375,Buena
2020-03-20,2020,3,CE,22.9,45.0,10.0,28.625,Buena
2020-03-20,2020,3,NE,23.2,47.0,9.0,29.0,Buena
2020-03-20,2020,3,NO,19.2,41.0,1.0,24.0,Buena
2020-03-20,2020,3,SE,24.6,56.0,3.0,30.75,Buena
2020-03-20,2020,3,SO,15.8,38.0,2.0,19.75,Buena
2020-03-21,2020,3,CE,23.6,32.0,16.0,29.5,Buena
2020-03-21,2020,3,NE,20.9,43.0,1.0,26.125,Buena
2020-03-21,2020,3,NO,23.0,50.0,3.0,28.75,Buena
2020-03-21,2020,3,SE,27.9,50.0,8.0,34.875,Buena
2020-03-21,2020,3,SO,22.9,38.0,14.0,28.625,Buena
2020-03-22,2020,3,CE,18.5,40.0,3.0,23.125,Buena
2020-03-22,2020,3,NE,18.0,38.0,2.0,22.5,Buena
2020-03-22,2020,3,NO,20.5,37.0,3.0,25.625,Buena
2020-03-22,2020,3,SE,19.2,38.0,2.0,24.0,Buena
2020-03-22,2020,3,SO,17.0,42.0,3.0,21.25,Buena
2020-03-23,2020,3,CE,19.2,27.0,10.0,24.0,Buena
2020-03-23,2020,3,NE,19.2,38.0,3.0,24.0,Buena
2020-03-23,2020,3,NO,17.4,34.0,1.0,21.75,Buena
2020-03-23,2020,3,SE,23.2,44.0,8.0,29.0,Buena
2020-03-23,2020,3,SO,14.7,31.0,2.0,18.375,Buena
2020-03-24,2020,3,CE,21.7,43.0,7.0,27.125,Buena
2020-03-24,2020,3,NE,26.0,63.0,4.0,32.5,Buena
2020-03-24,2020,3,NO,17.5,42.0,2.0,21.875,Buena
2020-03-24,2020,3,SE,27.2,57.0,5.0,34.0,Buena
2020-03-24,2020,3,SO,15.1,53.0,2.0,18.875,Buena
2020-03-25,2020,3,CE,20.9,43.0,5.0,26.125,Buena
2020-03-25,2020,3,NE,24.6,43.0,7.0,30.75,Buena
2020-03-25,2020,3,NO,19.9,40.0,1.0,24.875,Buena
2020-03-25,2020,3,SE,26.7,57.0,8.0,33.375,Buena
2020-03-25,2020,3,SO,19.6,58.0,1.0,24.5,Buena
2020-03-26,2020,3,CE,27.1,40.0,13.0,33.875,Buena
2020-03-26,2020,3,NE,29.7,51.0,13.0,37.125,Buena
2020-03-26,2020,3,NO,26.7,50.0,11.0,33.375,Buena
2020-03-26,2020,3,SE,27.8,56.0,10.0,34.75,Buena
2020-03-26,2020,3,SO,22.5,51.0,5.0,28.125,Buena
2020-03-27,2020,3,CE,20.5,38.0,7.0,25.625,Buena
2020-03-27,2020,3,NE,25.4,67.0,9.0,31.75,Buena
2020-03-27,2020,3,NO,26.7,51.0,9.0,33.375,Buena
2020-03-27,2020,3,SE,22.7,62.0,8.0,28.375,Buena
2020-03-27,2020,3,SO,17.8,49.0,2.0,22.25,Buena
2020-03-28,2020,3,CE,27.1,56.0,6.0,33.875,Buena
2020-03-28,2020,3,NE,27.4,56.0,12.0,34.25,Buena
2020-03-28,2020,3,NO,23.6,55.0,3.0,29.5,Buena
2020-03-28,2020,3,SE,31.4,69.0,13.0,39.25,Buena
2020-03-28,2020,3,SO,21.5,44.0,3.0,26.875,Buena
2020-03-29,2020,3,CE,30.3,50.0,17.0,37.875,Buena
2020-03-29,2020,3,NE,32.9,59.0,19.0,41.125,Buena
2020-03-29,2020,3,NO,27.2,60.0,1.0,34.0,Buena
2020-03-29,2020,3,SE,33.5,67.0,17.0,41.875,Buena
2020-03-29,2020,3,SO,25.5,52.0,7.0,31.875,Buena
2020-03-30,2020,3,CE,30.4,48.0,11.0,38.0,Buena
2020-03-30,2020,3,NE,31.0,57.0,9.0,38.75,Buena
2020-03-30,2020,3,NO,27.6,52.0,2.0,34.5,Buena
2020-03-30,2020,3,SE,33.6,56.0,7.0,42.0,Buena
2020-03-30,2020,3,SO,25.3,46.0,14.0,31.625,Buena
2020-03-31,2020,3,CE,21.7,38.0,12.0,27.125,Buena
2020-03-31,2020,3,NE,24.2,46.0,8.0,30.25,Buena
2020-03-31,2020,3,NO,23.9,55.0,1.0,29.875,Buena
2020-03-31,2020,3,SE,24.6,57.0,12.0,30.75,Buena
2020-03-31,2020,3,SO,18.8,45.0,7.0,23.5,Buena
2020-04-01,2020,4,CE,25.3,54.0,3.0,31.625,Buena
2020-04-01,2020,4,NE,31.0,60.0,11.0,38.75,Buena
2020-04-01,2020,4,NO,28.1,54.0,8.0,35.125,Buena
2020-04-01,2020,4,SE,31.8,65.0,8.0,39.75,Buena
2020-04-01,2020,4,SO,21.5,60.0,1.0,26.875,Buena
2020-04-02,2020,4,CE,5.8,37.0,1.0,7.25,Buena
2020-04-02,2020,4,NE,10.1,27.0,1.0,12.625,Buena
2020-04-02,2020,4,NO,12.8,34.0,3.0,16.0,Buena
2020-04-02,2020,4,SE,6.9,14.0,3.0,8.625,Buena
2020-04-02,2020,4,SO,6.7,46.0,1.0,8.375,Buena
2020-04-03,2020,4,CE,12.6,24.0,2.0,15.75,Buena
2020-04-03,2020,4,NE,15.9,60.0,2.0,19.875,Buena
2020-04-03,2020,4,NO,15.2,35.0,2.0,19.0,Buena
2020-04-03,2020,4,SE,14.3,28.0,4.0,17.875,Buena
2020-04-03,2020,4,SO,10.7,24.0,2.0,13.375,Buena
2020-04-04,2020,4,CE,19.4,37.0,4.0,24.25,Buena
2020-04-04,2020,4,NE,21.3,46.0,1.0,26.625,Buena
2020-04-04,2020,4,NO,23.5,60.0,9.0,29.375,Buena
2020-04-04,2020,4,SE,23.0,50.0,4.0,28.75,Buena
2020-04-04,2020,4,SO,15.6,43.0,3.0,19.5,Buena
2020-04-05,2020,4,CE,15.9,39.0,5.0,19.875,Buena
2020-04-05,2020,4,NE,16.1,45.0,1.0,20.125,Buena
2020-04-05,2020,4,NO,14.9,38.0,1.0,18.625,Buena
2020-04-05,2020,4,SE,16.9,35.0,1.0,21.125,Buena
2020-04-05,2020,4,SO,14.9,55.0,3.0,18.625,Buena
2020-04-06,2020,4,CE,13.3,25.0,3.0,16.625,Buena
2020-04-06,2020,4,NE,9.0,33.0,1.0,11.25,Buena
2020-04-06,2020,4,NO,11.9,27.0,1.0,14.875,Buena
2020-04-06,2020,4,SE,9.9,21.0,2.0,12.375,Buena
2020-04-06,2020,4,SO,9.6,23.0,1.0,12.0,Buena
2020-04-07,2020,4,CE,16.5,38.0,1.0,20.625,Buena
2020-04-07,2020,4,NE,19.0,52.0,8.0,23.75,Buena
2020-04-07,2020,4,NO,21.0,45.0,1.0,26.25,Buena
2020-04-07,2020,4,SE,15.8,38.0,3.0,19.75,Buena
2020-04-07,2020,4,SO,15.8,36.0,4.0,19.75,Buena
2020-04-08,2020,4,CE,23.9,39.0,4.0,29.875,Buena
2020-04-08,2020,4,NE,18.2,39.0,1.0,22.75,Buena
2020-04-08,2020,4,NO,19.7,32.0,4.0,24.625,Buena
2020-04-08,2020,4,SE,21.5,48.0,5.0,26.875,Buena
2020-04-08,2020,4,SO,17.6,41.0,4.0,22.0,Buena
2020-04-09,2020,4,CE,6.0,15.0,1.0,7.5,Buena
2020-04-09,2020,4,NE,6.4,34.0,1.0,8.0,Buena
2020-04-09,2020,4,NO,5.7,10.0,1.0,7.125,Buena
2020-04-09,2020,4,SE,4.7,11.0,1.0,5.875,Buena
2020-04-09,2020,4,SO,5.2,12.0,1.0,6.5,Buena
2020-04-10,2020,4,CE,14.9,29.0,3.0,18.625,Buena
2020-04-10,2020,4,NE,14.0,27.0,2.0,17.5,Buena
2020-04-10,2020,4,NO,14.0,26.0,4.0,17.5,Buena
2020-04-10,2020,4,SE,14.3,26.0,4.0,17.875,Buena
2020-04-10,2020,4,SO,14.1,27.0,3.0,17.625,Buena
2020-04-11,2020,4,CE,24.6,59.0,1.0,30.75,Buena
2020-04-11,2020,4,NE,20.4,57.0,6.0,25.5,Buena
2020-04-11,2020,4,NO,23.6,49.0,11.0,29.5,Buena
2020-04-11,2020,4,SE,20.0,44.0,9.0,25.0,Buena
2020-04-11,2020,4,SO,17.3,44.0,1.0,21.625,Buena
2020-04-13,2020,4,CE,26.7,49.0,8.0,33.375,Buena
2020-04-13,2020,4,NE,28.7,59.0,13.0,35.875,Buena
2020-04-13,2020,4,NO,21.9,48.0,10.0,27.375,Buena
2020-04-13,2020,4,SE,28.5,46.0,14.0,35.625,Buena
2020-04-13,2020,4,SO,20.2,43.0,5.0,25.25,Buena
2020-04-14,2020,4,CE,27.5,53.0,11.0,34.375,Buena
2020-04-14,2020,4,NE,29.9,58.0,12.0,37.375,Buena
2020-04-14,2020,4,NO,27.4,59.0,11.0,34.25,Buena
2020-04-14,2020,4,SE,29.7,59.0,11.0,37.125,Buena
2020-04-14,2020,4,SO,25.5,59.0,8.0,31.875,Buena
2020-04-15,2020,4,CE,34.2,52.0,9.0,42.75,Buena
2020-04-15,2020,4,NE,38.2,66.0,18.0,47.75,Buena
2020-04-15,2020,4,NO,34.9,62.0,11.0,43.625,Buena
2020-04-15,2020,4,SE,35.6,63.0,18.0,44.5,Buena
2020-04-15,2020,4,SO,30.2,53.0,9.0,37.75,Buena
2020-04-16,2020,4,CE,32.4,52.0,21.0,40.5,Buena
2020-04-16,2020,4,NE,31.7,67.0,11.0,39.625,Buena
2020-04-16,2020,4,NO,30.1,48.0,10.0,37.625,Buena
2020-04-16,2020,4,SE,29.2,58.0,17.0,36.5,Buena
2020-04-16,2020,4,SO,30.0,51.0,15.0,37.5,Buena
2020-04-17,2020,4,CE,31.7,47.0,21.0,39.625,Buena
2020-04-17,2020,4,NE,31.7,65.0,12.0,39.625,Buena
2020-04-17,2020,4,NO,28.4,46.0,10.0,35.5,Buena
2020-04-17,2020,4,SE,33.3,56.0,9.0,41.625,Buena
2020-04-17,2020,4,SO,30.1,53.0,12.0,37.625,Buena
2020-04-18,2020,4,CE,35.3,58.0,23.0,44.125,Buena
2020-04-18,2020,4,NE,32.1,53.0,9.0,40.125,Buena
2020-04-18,2020,4,NO,30.5,50.0,10.0,38.125,Buena
2020-04-18,2020,4,SE,36.8,68.0,16.0,46.0,Buena
2020-04-18,2020,4,SO,32.3,59.0,16.0,40.375,Buena
2020-04-19,2020,4,CE,39.6,55.0,21.0,49.5,Buena
2020-04-19,2020,4,NE,39.8,59.0,21.0,49.75,Buena
2020-04-19,2020,4,NO,30.2,48.0,7.0,37.75,Buena
2020-04-19,2020,4,SE,42.8,66.0,26.0,53.594,Regular
2020-04-19,2020,4,SO,36.9,57.0,19.0,46.125,Buena
2020-04-20,2020,4,CE,26.8,44.0,11.0,33.5,Buena
2020-04-20,2020,4,NE,30.9,56.0,6.0,38.625,Buena
2020-04-20,2020,4,NO,22.8,42.0,4.0,28.5,Buena
2020-04-20,2020,4,SE,34.1,55.0,6.0,42.625,Buena
2020-04-20,2020,4,SO,26.6,49.0,12.0,33.25,Buena
2020-04-21,2020,4,CE,26.0,41.0,13.0,32.5,Buena
2020-04-21,2020,4,NE,30.6,60.0,7.0,38.25,Buena
2020-04-21,2020,4,NO,24.4,53.0,3.0,30.5,Buena
2020-04-21,2020,4,SE,29.0,48.0,7.0,36.25,Buena
2020-04-21,2020,4,SO,21.1,42.0,4.0,26.375,Buena
2020-04-22,2020,4,CE,24.0,45.0,6.0,30.0,Buena
2020-04-22,2020,4,NE,25.3,52.0,6.0,31.625,Buena
2020-04-22,2020,4,NO,19.9,42.0,5.0,24.875,Buena
2020-04-22,2020,4,SE,25.1,43.0,2.0,31.375,Buena
2020-04-22,2020,4,SO,21.3,52.0,7.0,26.625,Buena
2020-04-23,2020,4,CE,20.5,36.0,10.0,25.625,Buena
2020-04-23,2020,4,NE,23.6,52.0,3.0,29.5,Buena
2020-04-23,2020,4,NO,19.2,40.0,1.0,24.0,Buena
2020-04-23,2020,4,SE,23.2,40.0,5.0,29.0,Buena
2020-04-23,2020,4,SO,19.7,40.0,4.0,24.625,Buena
2020-04-24,2020,4,CE,28.5,48.0,8.0,35.625,Buena
2020-04-24,2020,4,NE,32.7,56.0,12.0,40.875,Buena
2020-04-24,2020,4,NO,25.8,45.0,7.0,32.25,Buena
2020-04-24,2020,4,SE,32.7,56.0,17.0,40.875,Buena
2020-04-24,2020,4,SO,25.2,48.0,7.0,31.5,Buena
2020-04-25,2020,4,CE,24.9,46.0,5.0,31.125,Buena
2020-04-25,2020,4,NE,27.1,53.0,4.0,33.875,Buena
2020-04-25,2020,4,NO,26.3,53.0,6.0,32.875,Buena
2020-04-25,2020,4,SE,28.1,44.0,13.0,35.125,Buena
2020-04-25,2020,4,SO,23.9,53.0,7.0,29.875,Buena
2020-04-26,2020,4,CE,17.2,29.0,5.0,21.5,Buena
2020-04-26,2020,4,NE,15.7,37.0,1.0,19.625,Buena
2020-04-26,2020,4,NO,15.5,39.0,1.0,19.375,Buena
2020-04-26,2020,4,SE,19.5,46.0,3.0,24.375,Buena
2020-04-26,2020,4,SO,19.0,38.0,4.0,23.75,Buena
2020-04-27,2020,4,CE,13.1,30.0,4.0,16.375,Buena
2020-04-27,2020,4,NE,14.7,38.0,6.0,18.375,Buena
2020-04-27,2020,4,NO,12.6,33.0,1.0,15.75,Buena
2020-04-27,2020,4,SE,13.8,39.0,1.0,17.25,Buena
2020-04-27,2020,4,SO,11.3,32.0,1.0,14.125,Buena
2020-04-28,2020,4,CE,18.1,42.0,3.0,22.625,Buena
2020-04-28,2020,4,NE,20.1,46.0,2.0,25.125,Buena
2020-04-28,2020,4,NO,17.9,40.0,2.0,22.375,Buena
2020-04-28,2020,4,SE,21.2,41.0,6.0,26.5,Buena
2020-04-28,2020,4,SO,16.3,33.0,1.0,20.375,Buena
2020-04-29,2020,4,CE,19.9,36.0,6.0,24.875,Buena
2020-04-29,2020,4,NE,21.7,41.0,1.0,27.125,Buena
2020-04-29,2020,4,NO,18.2,40.0,1.0,22.75,Buena
2020-04-29,2020,4,SE,20.6,42.0,6.0,25.75,Buena
2020-04-29,2020,4,SO,14.6,32.0,1.0,18.25,Buena
2020-04-30,2020,4,CE,12.0,24.0,1.0,15.0,Buena
2020-04-30,2020,4,NE,14.3,36.0,2.0,17.875,Buena
2020-04-30,2020,4,NO,11.7,33.0,1.0,14.625,Buena
2020-04-30,2020,4,SE,14.1,37.0,1.0,17.625,Buena
2020-04-30,2020,4,SO,12.2,30.0,1.0,15.25,Buena
2020-05-01,2020,5,CE,24.0,46.0,4.0,30.0,Buena
2020-05-01,2020,5,NE,25.8,67.0,6.0,32.25,Buena
2020-05-01,2020,5,NO,18.7,35.0,11.0,23.375,Buena
2020-05-01,2020,5,SE,27.0,54.0,3.0,33.75,Buena
2020-05-01,2020,5,SO,17.4,33.0,1.0,21.75,Buena
2020-05-02,2020,5,NE,8.2,25.0,1.0,10.25,Buena
2020-05-02,2020,5,NO,8.8,27.0,3.0,11.0,Buena
2020-05-02,2020,5,SE,5.6,13.0,1.0,7.0,Buena
2020-05-02,2020,5,SO,5.7,18.0,1.0,7.125,Buena
2020-05-03,2020,5,CE,22.6,43.0,2.0,28.25,Buena
2020-05-03,2020,5,NE,24.6,53.0,3.0,30.75,Buena
2020-05-03,2020,5,NO,26.3,50.0,9.0,32.875,Buena
2020-05-03,2020,5,SE,26.2,52.0,10.0,32.75,Buena
2020-05-03,2020,5,SO,19.2,50.0,5.0,24.0,Buena
2020-05-04,2020,5,CE,17.6,28.0,8.0,22.0,Buena
2020-05-04,2020,5,NE,19.5,43.0,2.0,24.375,Buena
2020-05-04,2020,5,NO,18.8,31.0,2.0,23.5,Buena
2020-05-04,2020,5,SE,19.0,30.0,10.0,23.75,Buena
2020-05-04,2020,5,SO,17.0,35.0,4.0,21.25,Buena
2020-05-05,2020,5,CE,16.9,31.0,3.0,21.125,Buena
2020-05-05,2020,5,NE,18.0,35.0,1.0,22.5,Buena
2020-05-05,2020,5,NO,15.9,42.0,3.0,19.875,Buena
2020-05-05,2020,5,SE,20.7,35.0,3.0,25.875,Buena
2020-05-05,2020,5,SO,17.0,44.0,3.0,21.25,Buena
2020-05-06,2020,5,CE,13.1,28.0,3.0,16.375,Buena
2020-05-06,2020,5,NE,12.5,37.0,2.0,15.625,Buena
2020-05-06,2020,5,NO,12.5,49.0,1.0,15.625,Buena
2020-05-06,2020,5,SE,13.4,26.0,4.0,16.75,Buena
2020-05-06,2020,5,SO,11.6,25.0,1.0,14.5,Buena
2020-05-07,2020,5,CE,17.5,60.0,1.0,21.875,Buena
2020-05-07,2020,5,NE,18.3,50.0,2.0,22.875,Buena
2020-05-07,2020,5,NO,18.6,61.0,1.0,23.25,Buena
2020-05-07,2020,5,SE,13.4,30.0,5.0,16.75,Buena
2020-05-07,2020,5,SO,11.7,35.0,1.0,14.625,Buena
2020-05-08,2020,5,NE,10.9,24.0,1.0,13.625,Buena
2020-05-08,2020,5,NO,13.7,38.0,2.0,17.125,Buena
2020-05-08,2020,5,SE,11.7,23.0,2.0,14.625,Buena
2020-05-08,2020,5,SO,12.4,34.0,1.0,15.5,Buena
2020-05-09,2020,5,CE,8.2,20.0,1.0,10.25,Buena
2020-05-09,2020,5,NE,8.0,28.0,1.0,10.0,Buena
2020-05-09,2020,5,NO,7.6,11.0,3.0,9.5,Buena
2020-05-09,2020,5,SE,9.5,22.0,1.0,11.875,Buena
2020-05-09,2020,5,SO,7.0,16.0,1.0,8.75,Buena
2020-05-10,2020,5,CE,18.0,32.0,5.0,22.5,Buena
2020-05-10,2020,5,NE,16.2,26.0,8.0,20.25,Buena
2020-05-10,2020,5,NO,19.0,36.0,3.0,23.75,Buena
2020-05-10,2020,5,SE,16.6,34.0,6.0,20.75,Buena
2020-05-10,2020,5,SO,14.4,32.0,3.0,18.0,Buena
2020-05-11,2020,5,CE,26.0,54.0,9.0,32.5,Buena
2020-05-11,2020,5,NE,18.9,45.0,1.0,23.625,Buena
2020-05-11,2020,5,NO,27.2,55.0,10.0,34.0,Buena
2020-05-11,2020,5,SE,24.7,55.0,7.0,30.875,Buena
2020-05-11,2020,5,SO,20.2,57.0,1.0,25.25,Buena
2020-05-13,2020,5,CE,27.6,45.0,12.0,34.5,Buena
2020-05-13,2020,5,NE,35.2,65.0,18.0,44.0,Buena
2020-05-13,2020,5,NO,26.8,49.0,3.0,33.5,Buena
2020-05-13,2020,5,SE,34.0,61.0,15.0,42.5,Buena
2020-05-13,2020,5,SO,26.3,51.0,14.0,32.875,Buena
2020-05-14,2020,5,CE,32.6,46.0,18.0,40.75,Buena
2020-05-14,2020,5,NE,40.8,63.0,18.0,0.0,Buena
2020-05-14,2020,5,NO,26.0,41.0,7.0,32.5,Buena
